Username,Text
AshleyRTrawick,"When I was first introduced to Rege-Jean Page, his character pissed me off. That’s how I knew he was GOOD."
AshleyRTrawick,@ScottieBeam I love it lol.
AshleyRTrawick,This is such a good and thought-provoking thread. 🔥
AshleyRTrawick,@Christopholus22 https://t.co/HauDXpG63y
AshleyRTrawick,https://t.co/O2T7mL8F2o
AshleyRTrawick,@MrDaMention Yesss! You will catch a LOT that you missed the first time around.
AshleyRTrawick,The “Insecure” rewatch hits so differently now. Man…
AshleyRTrawick,Bokeem Woodbine deserves more.
AshleyRTrawick,"@55mmbae Chile, let me start rewatching this show again. I’m on the edge of my seat, thanks to the thread. 😂"
AshleyRTrawick,@55mmbae The funny thing about this tweet is it really could be about anybody lol.
AshleyRTrawick,"@MikeHamiltonJr Exactly. If I hear anything about a SERIES anything, somebody is catching a fade."
AshleyRTrawick,@MikeHamiltonJr Correct.
AshleyRTrawick,The season FINALE of “Grand Crew” aired last night. Didn’t the season just start?!
AshleyRTrawick,@brokeymcpoverty Yesss! Happy birthday to my favorite!!!
AshleyRTrawick,"I just bought four new tires. This is the type of grown life we begged for as kids?! I know I’m blessed, but this is RAGGEDY!"
AshleyRTrawick,@Melissa_Kimble Drives me NUTS.
AshleyRTrawick,LOVE THIS FOR YOU!
AshleyRTrawick,"@keywilliamss I may have a resource or two for you. I may be DMing you by tomorrow, and of course, I’ll send ANYTHING I see your way that you may be interested in."
AshleyRTrawick,"@keywilliamss Keyyyy, oh goodness. I’m so sorry, friend."
AshleyRTrawick,https://t.co/745GGwbHp7
AshleyRTrawick,I love Ludacris with my whole being. Can’t wait for the day when I tell him how much his artistry has meant to me.
AshleyRTrawick,"@petermckinnon Oh nooo, Peter. I’m so sorry. 🫶🏾"
AshleyRTrawick,"I missed this! OMG! I’m so excited for this, Bassey!!"
AshleyRTrawick,How he gonna act like that? 🙃
AshleyRTrawick,"This was so, so sweet and necessary to see."
AshleyRTrawick,@SheaSerrano YAY SHEAAAA!! CONGRATULATIONS!!
AshleyRTrawick,@therobmilton Her veranda de soleil lol.
AshleyRTrawick,Just scored a couple of Stevie Wonder vinyls. I am HYPE.
AshleyRTrawick,"@thisiskashmir I'd explore that. Also, I bought my Mac laptop through QVV/HSN. I just paid on it for a few months in 2020. That could also be an option!"
AshleyRTrawick,@thisiskashmir Could you buy Refurbished (through Apple only)?
AshleyRTrawick,"@neuenegro Juke Joint is MY jointttt! Come on, taste!"
AshleyRTrawick,@arzleemusic Another good one!
AshleyRTrawick,@therobmilton You be knowin'.
AshleyRTrawick,"Everybody went up for Fatty Koo's ""Chills,"" which is absolutely a great song. But we need to talk about ""Lust."""
AshleyRTrawick,"@rashidapowell WHAT?! OMG. I'm so, so sorry."
AshleyRTrawick,NOOOO! R.I.P. to a legend.
AshleyRTrawick,Congratulations to @crissles and @HeyFranHey for their @TheWebbyAwards for Best Entertainment Podcast!!! #InsecuriTEA
AshleyRTrawick,@ChristineFox Because SCIENCE. https://t.co/bUiCylAD1w
AshleyRTrawick,"Happy birthday, boo!! You my fav. Don’t tell nobody lol. @rhodes_dawn"
AshleyRTrawick,@ItsTamone I thought it was after a street or something. You just made me look for the series on YT to find out. https://t.co/1URPfxBam0
AshleyRTrawick,@GoldingGirl617 You nailed it with that tweet.
AshleyRTrawick,"@HeyFranHey Wishing you the happiest of birthdays, Fran!!"
AshleyRTrawick,"@DestinyDreadful IKTR! I think MSNBC would know they'd be shooting themselves in the foot with that, especially with 2024 coming up."
AshleyRTrawick,It took that long? Mm.
AshleyRTrawick,@Yamiche This is wonderful! Congratulations!
AshleyRTrawick,@ReaganGomez Happy birthday to the queen of our TV screens!
AshleyRTrawick,"And the “Sorry (Demo)” version? Whew, she ate that. “Ask you somethin’, then you choke up.” COME ON. https://t.co/XvOPZbrXnq"
AshleyRTrawick,@naima They have been LIVING this past year. We love to see it.
AshleyRTrawick,"This album = game changer for me, personally. Just “Don’t Hurt Yourself” alone always, ALWAYS serves as a reminder for me to remember who the f**k I am, and for that, I’m grateful."
AshleyRTrawick,@shanellegenai YESSSSS! LFGGGG! 😂🙌🏾🫶🏾🫶🏾
AshleyRTrawick,@iamMelsmith This makes me even more excited to see her this and Luda this week.
AshleyRTrawick,"@thejhaswilliams Awww congratulations, sis!!! This is so pretty. 🫶🏾🫶🏾"
AshleyRTrawick,I hate it when the guest pastor is not guest pastoring. https://t.co/65cXWiJaXT
AshleyRTrawick,I’m determined to see a few of our music legends this year and next while they’re still here. Seeing the Isley Brothers woke that up even more.
AshleyRTrawick,@shanellegenai Shooters shoot! Y’all having breakfast yet?! 👀
AshleyRTrawick,@just_juanie OMGGGG yessss! Congratulations! I really wanna take your class now.
AshleyRTrawick,"There are so many twists and turns when it comes to jazz music (vocal). When I got to the end of “Guess Who I Saw Today,” y’all should’ve seen my face. I, too, had never been so shocked before. 😂"
AshleyRTrawick,@KirkWrites79 🥹🙌🏾
AshleyRTrawick,@Felonious_munk ALRIGHT
AshleyRTrawick,@HuffMatt @DaricCott
AshleyRTrawick,@blkcreatives Thank you!!! ❤️❤️
AshleyRTrawick,"@ThisIsTheRead We love you, @KidFury! Wishing you well. We'll still be here when you return.❤️"
AshleyRTrawick,@bannedyoangel Girlllll. I mean they are UP there.
AshleyRTrawick,"Need a copy editor? I'm available for hire. 10+ years. AP Style, mostly. Remote preferred. Contract or full-time. Can start on or after May 3rd. Portfolio: https://t.co/61ZQJmY6lt. DMs are open. Thank you!"
AshleyRTrawick,I would not mind a Samara Joy album full of *pop* covers.
AshleyRTrawick,I have to see this young lady this year. I will fly SOMEWHERE to see her; I don't even care.
AshleyRTrawick,Samara Joy deserves everything.
AshleyRTrawick,@shanellegenai https://t.co/ydRAPQBSdN
AshleyRTrawick,@RantingOwl Her priorities are already in the right place. A good fit is not to be wasted!
AshleyRTrawick,"@MikeHamiltonJr @BET @betplus I will never understand their direction of uploading performances online, either on their platform or on YouTube. They're sitting on archived GOLD and aren't doing anything with it."
AshleyRTrawick,@just_juanie I'm so sorry.
AshleyRTrawick,"There's so much happening, and it JUST hit noon."
AshleyRTrawick,BuzzFeed News shutting down is really mind-blowing.
AshleyRTrawick,The spam on IG has gotten to be waaay too much. Had to lock my account SMH.
AshleyRTrawick,@35mmPapi SAME.
AshleyRTrawick,@35mmPapi I definitely signed up a few minutes ago. https://t.co/EOUELL5Ans
AshleyRTrawick,Am I about to watch the finale again? Absolutely.
AshleyRTrawick,"Whewww, my heart. Janine laid it out. #AbbottElementary"
AshleyRTrawick,"YESSS, JANINE! #AbbottElementary"
AshleyRTrawick,They still running around in the background! 💀💀💀 #AbbottElementary
AshleyRTrawick,"Not them stampeding over a CPAP machine! I am dyingggg! But I’m so glad Gregory finally said something. Janine is being avoidant, and she needs to get these feelings out. He a good man, Savannah! #AbbottElementary"
AshleyRTrawick,Melissa giving this volunteer so much crap is hilarious! #AbbottElementary
AshleyRTrawick,"Lord, Tyler looking fine in this green. Sheesh lol."
AshleyRTrawick,The train song OMGGG. 🥹🥹 #AbbottElementary
AshleyRTrawick,Teena Marie was white. To you. 💀💀 #AbbottElementary
AshleyRTrawick,Abbott timeeeee! 😁
AshleyRTrawick,@ShannonL_Miller OMG enjoy! I'm going next week!!
AshleyRTrawick,@BeckDeeMyG I'm convinced I need to do this. It's out of pocket.
AshleyRTrawick,@WannasWorld I don’t think so.
AshleyRTrawick,I deserve ease.
AshleyRTrawick,@Checkthe_Rhymes @Mofochronicles ❤️
AshleyRTrawick,@bannedyoangel https://t.co/aDRmn87pbd
AshleyRTrawick,@therobmilton IMMEDIATELY.
AshleyRTrawick,The math is literally not mathing!
AshleyRTrawick,@BeckDeeMyG 😂😂
AshleyRTrawick,@thisiskashmir This perfectly describes how I feel about it.
AshleyRTrawick,@sheistyler https://t.co/5MP82BQ8Ed
AshleyRTrawick,The coldest.
AshleyRTrawick,@iamMelsmith Right?! I'd be so sad if it was the other way around lol.
AshleyRTrawick,"@NicTheEditor You think you me! I just filed an extension, since I'm still paying on back taxes. I just want to wrap that up until I file later this year."
AshleyRTrawick,Need this YESTERDAY!
AshleyRTrawick,"@iamKeithan Happy birthday, boo!!!"
AshleyRTrawick,"Netflix: Has technical difficulties with livestreaming the #LoveIsBlindReunion

Also, Netflix to my bank account last night: https://t.co/tz3EU0IDlW"
AshleyRTrawick,"What an odd reunion, overall. #LoveIsBlindLIVE"
AshleyRTrawick,Still don’t care about Kwame and Chelsea. We can move on. #LoveIsBlindLIVE
AshleyRTrawick,@MsPackyetti Kwalex. 💀
AshleyRTrawick,Zack out here looking like a caveman lol. #LoveIsBlindLIVE
AshleyRTrawick,Vanessa is applying PRESSURE! Maybe she saw some of the tweets beforehand lol. #LoveIsBlindLIVE
AshleyRTrawick,Hohhh boyyyyyy… #LoveIsBlindLIVE
AshleyRTrawick,This is so disappointing. How do you not show the most anticipated artist for this year’s festival?
AshleyRTrawick,@kidnoble Two Evilinas!
AshleyRTrawick,Marshall’s face shows all types of confusion. #LoveIsBlindLIVE
AshleyRTrawick,Josh and Jackie are together?! Woooow. #LoveIsBlindLIVE
AshleyRTrawick,@RAVIEB @MsPackyetti It ain’t edited for brevity at all! Lol.
AshleyRTrawick,I wish they would move on. This whole Paul/Micah situation is over. Let it be done. #LoveIsBlindLIVE
AshleyRTrawick,@thekrissychula Icons only.
AshleyRTrawick,"@ScottieBeam Completely unfair for you to be flaw free like this, Scottie."
AshleyRTrawick,"Ok, Irina. Girl, keep these fake tears.  #LOVEISBLINDreunion https://t.co/cOwcYG4O9r"
AshleyRTrawick,Bliss looks really pretty. #LOVEISBLINDreunion
AshleyRTrawick,@thejhaswilliams @netflix 😩😂
AshleyRTrawick,Words can’t express how much I don’t care about this Kwame and Chelsea/Micah situation. #LOVEISBLINDreunion
AshleyRTrawick,@_manifestingmel I just think we don’t care about them lol.
AshleyRTrawick,@_manifestingmel Same.
AshleyRTrawick,"Ok, FINALLY!"
AshleyRTrawick,The episode won’t even open for me! 😩😩😩 @netflix
AshleyRTrawick,"Wait, the reunion is not playing for me! 😩"
AshleyRTrawick,SKYLER.
AshleyRTrawick,"Netflix looking a loooot like the yellow laffy taffy, the booty piece of the bread right now."
AshleyRTrawick,"I’d hate to be in that morning meeting at Netflix tomorrow. I’d be calling owt. Too much chaos at the beginning of the week, you know? Can’t start off the week like that. How about we table it til Thursday?"
AshleyRTrawick,Brett had to get his suit altered at the last minute.
AshleyRTrawick,@thejournalista Nope.
AshleyRTrawick,The reactions to the live reunion are taking me down. 💀
AshleyRTrawick,💀💀💀
AshleyRTrawick,Doesn’t Netflix know we got bed times?!
AshleyRTrawick,@_manifestingmel https://t.co/keja0BdpuN
AshleyRTrawick,I know whoever had watch parties for this reunion got to be UPSET right now.
AshleyRTrawick,@thegabhour 😂😂
AshleyRTrawick,"@krissybdavis Chile, they said it’ll be in 15 minutes."
AshleyRTrawick,https://t.co/jS10aHp5tK
AshleyRTrawick,"That Brett and Tiffany are still together and mostly, the mess between Jackie and Marshall."
AshleyRTrawick,Is Netflix not working properly with the live event?
AshleyRTrawick,Love Is Blind Reunion Time! #LoveisBlindS4
AshleyRTrawick,@TheKalenAllen Excuse me?! That thought never even crossed my mind. People are so miserable.
AshleyRTrawick,"Happy birthdays, boos!!!"
AshleyRTrawick,@shanellegenai I loooveeee!!
AshleyRTrawick,@naima Happy birthday to my fav!!!!!
AshleyRTrawick,@aarickawash At all!
AshleyRTrawick,@ashleygrahamtv ARE YOU KIDDING?!? Why did she even open her books like that?!
AshleyRTrawick,@ashleygrahamtv Yoooo! It’s crazy how many Black women have responded to this today. This is crazy.
AshleyRTrawick,"Can’t wait to hear Insecure S5 - InsecuriTEA Podcast’s #5WordSpeech 🤩! They’re in 1st place, VOTE: https://t.co/xGT8xDArZ6 #Webbys"
AshleyRTrawick,@naima @strongblacklead AH SHITTTT! LET'S GOOOOOO!!!!!
AshleyRTrawick,@fineapple22_ GIRL. This is tragic. I'm SICCUD.
AshleyRTrawick,@heyitsbkay Ain't that some shit? ONE Saturday a month? UGH.
AshleyRTrawick,"My thoughts exactly, and their wedding should've been last to me or Chelsea/Kwame to keep up the suspense."
AshleyRTrawick,@naima I think so! (Spoiler: 3/4 ain't bad.)
AshleyRTrawick,"@thejournalista Shelby deserves the fade. Laughing while your friend is crying? Girl, bye. I hope when Micah sees that, she lets her go into the abyss."
AshleyRTrawick,@ChristineFox We can stick with that then! Lol.
AshleyRTrawick,@ChristineFox *Continue to stan. Typo. :)
AshleyRTrawick,I’m fascinated by this. ⁦@vikkie⁩  https://t.co/d4kboof2G7
AshleyRTrawick,@ChristineFox I can do nothing but stan.
AshleyRTrawick,@MikeHamiltonJr You're still blocked?!
AshleyRTrawick,"@DaricCott It's crazy! I despise it; my stylist doesn't even work on Mondays or Saturdays. I'm all for creating your own schedules, but I need folks to be smart about this. I'd even take half a day on Saturdays!"
AshleyRTrawick,"Are there any Black women on here who have discovered a lot of these hair stylists no longer work Saturdays and only have business hours during the week when we're working? I've encountered this a couple of times now, and I find it a little odd."
AshleyRTrawick,@MindaHarts OMG I want this!!
AshleyRTrawick,@DaricCott It really is! Moon Girl is too. There’s a couple more I need to check out on there; I’m just happy to see Black girls and pre-teens on shows again as main characters!
AshleyRTrawick,https://t.co/LfcK8hN0S4
AshleyRTrawick,"@BeckDeeMyG We ain’t mean to not tell you. It’s been on the TL all day lol. But apparently, he’s doing better!"
AshleyRTrawick,https://t.co/MR0gZF0c7L
AshleyRTrawick,I was OBSESSED with this song when it came out.
AshleyRTrawick,"I have dry skin. Everyday Humans Resting Beach Face Sunscreen Serum (for the face) is a Godsend. For body, I use SuperGoop Play Sunscreen."
AshleyRTrawick,BOOKED AND BUSY!
AshleyRTrawick,"OH, ABSOLUTELY."
AshleyRTrawick,"@thisiskashmir Precisely. I like Billy (sometimes), but even I know he shouldn't do this. NOBAWDY should be doing this."
AshleyRTrawick,Definitely praying for him. ❤️
AshleyRTrawick,Barbara being more of her mother than her ACTUAL mother. All heroes don’t wear capes…or name badges. #AbbottElementary
AshleyRTrawick,Janine setting boundaries with her mom. SO necessary. #AbbottElementary
AshleyRTrawick,Barbara looking out for Janine &gt;&gt;&gt;&gt; #AbbottElementary
AshleyRTrawick,"That’s not how shooting the breeze works, Gregory! 🥴 #AbbottElementary"
AshleyRTrawick,Definitely. Mama’s acting strange.
AshleyRTrawick,Gregory singing Shanae’s name. 💀 #AbbottElementary
AshleyRTrawick,"@iamMelsmith Oh, I love to hear this, because I don't know WHAT ""Man of the Woods"" was (with the exception of the feature with Chris Stapleton)."
AshleyRTrawick,@thekrissychula I was JUST setting up my cart too! Lol.
AshleyRTrawick,https://t.co/ghnZv4KoEy
AshleyRTrawick,"@bunnisays Loved this! Congratulations, Bunni!"
AshleyRTrawick,"Oooh ""One and Only,"" ""Mine Again,"" ""I Wish You Knew"""
AshleyRTrawick,You know one person who I’m surprised does not hold EGOT status? Queen Latifah.
AshleyRTrawick,@tiffani @MindaHarts ALMOST lol.
AshleyRTrawick,@MindaHarts Thank you for joining us! So do we lol.
AshleyRTrawick,@shanellegenai I've definitely NOT watched it yet lol. But the plan is to start it tonight! I'll get back to you then.
AshleyRTrawick,@ReggieChatman Iono Reggie...the plot might be thickening lol.
AshleyRTrawick,https://t.co/zje6WbAeWP
AshleyRTrawick,@MikeHamiltonJr Pretty good. Temps have been somewhat comfortable today. You good up there? Lol.
AshleyRTrawick,"Usher's ""Moving Mountains"" is still SO GOOD."
AshleyRTrawick,@Protestia @naima Have you seen this? 😭😭
AshleyRTrawick,@shanellegenai That's HIS church?! OH GOD.
AshleyRTrawick,"Waaaay too many, but my three (today) are Karma, Riot and Throw It Away."
AshleyRTrawick,@thejhaswilliams 😂😂
AshleyRTrawick,My goodness. 😞
